"Only a citizen holding an elected title within {0} that provides 'Property Privileges' is allowed to change this value.","Solo un cittadino avente un titolo eletto in {0} che fornisce i 'Privilegi di proprietà' può modificare questo valore."
"Lower tier settlements will no longer influence {0}.","Gli insediamenti di rango inferiore non influenzeranno più {0}."
"Lower tier settlements will once again influence {0}.","Gli insediamenti di rango inferiore influenzeranno nuovamente {0}."
"Missing deed for homestead.","Atto mancante per la tenuta."
"Your homestead was removed from the world.","La tua tenuta è stata rimossa dal mondo."
"May only select deeds on {0} claim stakes which do not have a settlement foundation.","Può selezionare soltanto gli atti sui paletti di rivendicazione di {0}, privi di un luogo di fondazione dell'insediamento."
"Border Control for {0}.","Controllo di frontiera per {0}."
"A list of nearby {0} and lower settlements without parents that {1} has progress towards annexing.","Un elenco di {0} nelle vicinanze e insediamenti inferiori privi di insediamenti principali, di cui {1} ha progressi verso l'annessione."
"A list of nearby {0} settlements without parents that {1} has progress towards annexing.","Un elenco di {0} nelle vicinanze privi di insediamenti principali, di cui {1} ha progressi verso l'annessione."
"If you place your homestead here you will loose direct citizenship of {0} and gain direct citizenship of {1}, do you want to proceed?","Se posizioni qui la tua tenuta, perderai la cittadinanza diretta di {0} e otterrai la cittadinanza diretta di {1}, desideri procedere?"
"{0} influences {1}","{0} influenza {1}"
"any settlement influences {0}","qualsiasi insediamento influenza {0}"
"any {0} influences {1}","qualsiasi {0} influenza {1}"
"the {0} influencing {1}","{0} che influenza {1}"
"the number of hours {0} has been a citizen of {1}","il numero di ore per cui {0} è stato un cittadino di {1}"
"{0} is not influenced by any {1}.","{0} non è influenzato da alcun {1}."
"No settlements influnce {0}","Nessun insediamento influenza {0}"
"Cannot perform an annex unless you have diplomatic priviliges in the annexing settlement.","Non puoi eseguire un'annessione, a meno che tu non abbia privilegi diplomatici nell'insediamento di annessione."
"All users in annexation target are {0}, so no resources spent.","Tutti gli utenti nell'obiettivo di annessione sono {0}, quindi nessuna risorsa viene consumata."
"Unable to consume needed resources, annex not performed.","Impossibile consumare le risorse necessarie, annessione non eseguita."
"Paying annexation cost of {0}.","Pagando il costo d'annessione di {0}."
"{0} was paid {1}","{0} è stato pagato {1}"
"You've received {0} from the annexation of {1}, in your Void Storage.","Hai ricevuto {0} dall'annessione di {1}, nel tuo Deposito Nullo."
"Items wasted: {0}","Articoli sprecati: {0}"
"Annexation of {0} payment from {1}","Pagamento dell'annessione di {0} da {1}"
"{0} {1} annex {2} surrounded, {3} needed culture.","{0} {1} annettere, circondato da {2}, {3} di cultura necessaria."
"More details","Ulteriori dettagli"
"Unlocked while offline.","Sbloccato offline."
"You do not have permissions to do that.","Non sei autorizzato a farlo."
"Can only accept approved pictures.","Può accettare soltanto immagini approvate."
"Occupancy Bonus: {0} ({1} residents)","Bonus d'occupazione: {0} ({1} residenti)"
"Housing Value with Multiple Residents","Valore abitativo con più residenti"
"Escrow for {0}","Garanzia per {0}"
"Refund for {0}","Rimboso per {0}"
"Payment for {0}","Pagamento per {0}"
"Must transfer positive amount.","Devi trasferire un importo positivo."
"No currency avilable, continuing without payment.","Nessuna valuta disponibile, continuando senza pagamento."
"Only {0} of needed {1} was available.","Solo {0} dei {1} necessari erano disponibili."
"{0} paid {1} to {2}.","{0} ha pagato {1} a {2}."
"{0} with {1} in tax","{0} con {1} in tasse"
"{0} doesn't have {1}, needed for {2}.","{0} non ha {1}, necessario per {2}."
"{0}-{1}% fresh","{0}-{1}% fresco"
"{0}-{1}% durable","{0}-{1}% resistente"
"Settlement: {0}","Insediamento: {0}"
"- Total given today: {0} ({1} max)","- Totale dato oggi: {0} (max. {1})"
"- Total given to {0} today: {1} ({2} max)","- Totale dato oggi a {0}: {1} ({2} max.)"
"- Total given to {0} in aggregate: {1} (must stay between {2} and {3}).","- Totale dato a {0} in aggregato: {1} (deve rimanere tra {2} e {3})."
"You may not give reputation to {0} at this time.","Non puoi dare la reputazione a {0} in questo momento."
"You may now give between {0} and {1} reputation to {2}.","Puoi ora dare tra {0} e {1} di reputazione a {2}."
"You received a bonus of {0} reputation for speaking well of others!","Hai ricevuto un bonus di {0} reputazione per aver parlato bene degli altri!"
"{0} gave you {1} reputation.{2}","{0} ti ha dato {1} di reputazione.{2}"
"{0} gave {1} {2} reputation.{3}","{0} ha dato a {1} {2} di reputazione. {3}"
"{0} reputation applied to {1}.","{0} reputazione applicata a {1}."
"New day: Reputation replenished for all citizens.","Nuovo giorno: Reputazione reintegrata per tutti i cittadini."
"Gave {0} reputation to {1}.","Ha dato {0} reputazione a {1}."
"Givable reputation per day: {0}","Reputazione donabile al giorno: {0}"
"Givable reputation per day per target: {1}","Reputazione donabile al giorno per obiettivo: {1}"
"Givable reputation to single target total: {2} to {3}","Reputazione donabile totale per singolo obiettivo: {2} a {3}"
"Debt paid by {0}","Debito pagato da {0}"
"Transfer completed successfully!{0}{1}","Trasferimento completato correttamente!{0}{1}"
"Direct Transfer from {0}","Trasferimento diretto da {0}"
"Paid","Pagato"
"Other Account","Altro conto"
"Currency and price changes will only be applied for future recipients.","I cambi di valuta e prezzo saranno applicati soltanto ai destinatari futuri."
"You paid {0} for {1}.","Hai pagato {0} per {1}."
"You were paid {0} for {1} by {2}.","Sei stato pagato {0} per {1} da {2}."
"recipient","destinatario"
"Must set recurring transfer bank account.","Devi impostare il conto bancario del trasferimento ricorrente."
"Started paying wages for {0} to {1}.","Pagamento dei salari avviato per {0} a {1}."
"Deposit for {0}","Deposito per {0}"
"Deposit refund for {0}","Rimborso di deposito per {0}"
"Pictures cannot be bought/sold in stores. Instead, you can put it on display and mark it for sale there.","Impossibile acquistare/vendere immagini nei negozi. Invece, puoi metterle in mostra e metterle in vendita lì."
"Trade completed!","Scambio completato!"
"{0} at {1}, {2} {3}","{0} a {1}, {2} {3}"
", paid {0} tax.",", ha pagato {0} in tasse."
"Missing demographic.","Demografica mancante."
"{0} added to whitelist of {1}.","{0} aggiunto alla lista bianca di {1}."
"Cannot perform: no settlement assigned.","Impossibile eseguire: nessun insediamento assegnato."
"Title Manager","Gestore del titolo"
"Cannot prevent {0} in the Basic Election, as this would prevent others from overthrowing the government.","Impossibile impedire {0} nell'Elezione di base, in quanto impedirebbe agli altri di rovesciare il governo."
"Cannot create child settlement inside {0} because you aren't a citizen.","Impossibile creare un insediamento secondario in {0}, perché non ne sei un cittadino."
"Applying Executive Action '{0}' by {1} in {2}:","Applicando l'azione esecutiva '{0}' di {1} tra {2}:"
"No results.","Nessun risultato."
"Action to run once","Azione da eseguire una volta"
"Twitch Subscriber {0}","Iscritto {0} di Twitch"
"{0} weighted Twitch votes total {1} of all votes: capping their weight to yield {2} of total vote as per Election Process.","{0} ha ponderato un totale di {1} voti di Twitch di tutti i voti: limitandone il peso per rendere {2} del voto totale, come da Processo d'elezione."
"{0} voted in {1} for {2}","{0} ha votato in {1} per {2}"
"Cannot start election. You must be a member of {0} to start elections of type {1}.","Impossibile avviare l'elezione. Devi essere un membro di {0} per avviare le elezioni di tipo {1}."
"A new election draft has been started: '{0}'","Una nuova elezione è stata avviata: '{0}'"
"One provision added: '{0}'.","Una clausola aggiunta: '{0}'."
"Can't start an election to replace this occupied position until {0} hours before the end of term ({1} from now).","Impossibile avviare un'elezione per sostituire questa posizione occupata entro {0} ore dalla fine del termine ({1} da ora)."
"You can add more provisions to it if you like, and start the election from the side-bar menu when you're ready for voting to begin.","Puoi aggiungere altre disposizioni se lo desideri, e avviare l'elezione dal menu della barra laterale, quando sei pronto ad avviare il voto."
"May only vote in elections associated with {0} here.","Può votare soltanto alle elezioni associate con {0}, qui."
"May only enter elections associated with {0} here.","Può accedere soltanto alle elezioni associate a {0}, qui."
"May only withdraw elections associated with {0} here.","Può ritirarsi soltanto dalle elezioni associate con {0}, qui."
"May only remove positions associated with {0} here.","Può rimuovere soltanto le posizioni associate con {0}, qui."
"May only enter resign from positions associated with {0} here.","Può dimettersi soltanto dalle posizioni associate a {0}, qui."
"May only veto elections associated with {0} here.","Può fare veto soltanto alle elezioni associate a {0}, qui."
"Twitch Subscriber Votes (weighted {0}):","Voti degli iscritti su Twitch (ponderato {0}):"
"Twitch Non-Subscriber Votes (weighted {0}):","Voti dei non iscritti su Twitch (ponderato {0}):"
"No jurisdiction selected, cannot use. Select a jurisdiction in ""Jurisdiction"" tab to fix this.","Nessuna giurisdizione selezionata, impossibile utilizzare. Seleziona una giurisdizione nella scheda ""Giurisdizione"" per correggerlo."
"Shotgun!","Fucile!"
"Ride a vehicle as a passenger.","Sali su un veicolo come passeggero."
"Construction Yard","Cantiere"
"Dig 1000 blocks with powered vehicles on the same server.","Scava 1000 blocchi con veicoli a motore sullo stesso server."
"You have entered a vehicle as a passenger.","Sei entrato in un veicolo come passeggero."
"You have dug 1000 blocks with a vehicle.","Hai scavato 1000 blocchi con un veicolo."
"{0} used your currency exchange. The exchange is between {1} and {2}","{0} ha utilizzato il tuo cambio di valuta. Lo scambio è tra {1} e {2}"
"You minted your first currency: {0}.","Hai coniato la tua prima valuta: {0}."
"Have another player use your currency exchange.","Fai utilizzare il tuo cambio di valuta a un altro giocatore."
"Be forcibly removed from office.","Sii rimosso forzatamente dall'ufficio."
"These claims must be used on claim stakes within the influence of","Queste rivendicazioni devono essere utilizzate sui paletti di rivendicazione entro l'influenza di"
"Simulating {0} weather systems.","Simulando {0} sistemi meteorologici."
"Maximum weather systems this world supports: {0}.","Sistemi meteorologici massimi supportati da questo mondo: {0}."
"Weather systems:","Sistemi meteorologici:"
"{0} at {1} with {2:0.####} seconds remaining.","{0} alle {1} con {2:0.####} secondi rimanenti."
"removed {0}. Remaining: {1}.","{0} rimosso. Rimanenti: {1}."
"added {0}. Remaining: {1}.","{0} aggiunto. Rimanente: {1}."
"Not authorized.","Non autorizzato."
"You've earned {0} and {1}.","Hai guadagnato {0} e {1}."
"After the property crisis in {0} is resolved, {1} will contribute {2} claims and {3} stakes.","Dopo la risoluzione della crisi di proprietà in {0}, {1} contribuirà {2} rivendicazioni e {3} paletti."
"{0} per active/abandoned citizen:","{0} per cittadino attivo/abbandonato:"
"{0}/{1} ({2} spawned)","{0}/{1} ({2} generati)"
"Non-abandoned citizens:","Cittadini non abbandonati:"
"Abandoned citizens:","Cittadini abbandonati:"
"{0} was recently annexed and cannot {1} for another {2}.","{0} è stato annesso di recente e non può {1} per altri {2}."
"{0} was disabled and returned to you. Reason: {1}","{0} è stato disabilitato e ti è stato restituito. Motivo: {1}"
"Removed {0}","{0} rimosso"
"Removed Homestead","Tenuta rimossa"
"{0} add failed: {1}.","Aggiunta di {0} fallita: {1}."
"Can't add {0} as child, it's already a child of {1}.","Impossibile aggiungere {0} come secondaria, è già secondaria a {1}."
"{0} has applied to become a member {1} in the {2} of {3} (which you are a leader of).","{0} ha fatto richiesta per diventare un membro {1} nel {2} di {3} (di cui sei un capo)."
"{0} invited {1} (which you are a leader of) to join as a member {2}.","{0} ha invitato {1} (di cui sei un capo) a unirsi come un membro {2}."
"The {0} {1} has been removed as an invited/applicant of the {2} {3}.","{0} {1} è stato rimosso come invitato/richiedente del {2} {3}."
"{0} doesn't allow child settlements to secede","{0} non consente la separazione degli insediamenti secondari"
"Upon leaving {0}, {1} became a direct child of {2}","All'abbandono di {0}, {1} diventa un figlio diretto di {2}"
"Removing the last sub-settlement will unplace this settlement. Proceed? Note: you can disable this in the foundation component.","Rimuovere l'ultimo insediamento secondario rimuoverà questo insediamento. Procedere? Nota: puoi disabilitarlo nel componente della fondazione."
"You can either use the {4} civic action to accept the application or {5} to rescind it.","Puoi utilizzare l'azione civica {4} per accettare la domanda, o {5} per rifiutarla."
"You can either use the {3} civic action to accept the invitation or {4} to decline it.","Puoi utilizzare l'azione civica {3} per accettare l'invito, o {4} per rifiutarlo."
"{0}'s influence only covers {1} of {2}'s influence, needs {3}.","L'influenza di {0} copre soltanto {1} dell'influenza di {2}, necessita di {3}."
"You're already a citizen of {0}. Either leave {1} first or create the new settlement inside its sphere of influence.","Sei già un cittadino di {0}. Abbandona {1} o crea il nuovo insediamento all'interno della sua sfera d'influenza."
"You are not a citizen of any settlement.","Non sei un cittadino di alcun insediamento."
"No settlement found at current pos.","Nessun insediamento trovato alla posizione corrente."
"Force-place a settlement at current position, either yourself or a test user.","Forza il posizionamento di un insediamento alla posizione corrente, tu o un utente di prova."
"PlaceHomestead",""
"The selected settlement is a {0}, but it must be a higher tier than {1}.","L'insediamento selezionato è un {0}, ma dev'essere un rango superiore a {1}."
"Removed {0} from citizenship of {1}. Reason: '{2}'.","{0} rimosso dalla cittadinanza di {1}. Motivo: '{2}'."
"All the invitations sent to {0} were cancelled.","Tutti gli inviti inviati a {0} sono stati annullati."
"All {0} applications to join {1} were withdrawn.","Tutte le richieste {0} di unirsi a {1} sono state ritirate."
"{0} neither invited nor applied to any other settlement.","{0} non è stato né invitato da né ha fatto richiesta ad alcun altro insediamento."
"{0} was dissolved.","{0} dissolto."
"Dissolve {0}.","Dissolvi {0}."
"Remove {0} from citizenship of {1}. Reason: '{2}'","Rimuovi {0} dalla cittadinanza di {1}. Motivo: '{2}'"
"Cancel all {0} actions.","Annulla tutte le azioni di {0}."
"dissolve","dissolvi"
"secede","separa"
"You are the last citizen to leave, this will destroy the settlement and give the foundation back to the creator. Are you sure you want to leave?","Sei l'ultimo cittadino ad andarsene, questo distruggerà l'insediamento e restituirà la fondazione al creatore. Sei sicuro di volerlo abbandonare?"
"Removing the last citizen will dissolve this town. Proceed?  Note: you can disable this in the foundation component.","La rimozione dell'ultimo cittadino dissolverà questo villaggio. Procedere? Nota: puoi disabilitarlo nel componente della fondazione."
"{0} homestead has {1} of plots in the influence range of {2}, but it needs to be at least {3}.","La tenuta di {0} dispone di {1} lotti nel raggio d'influenza di {2}, ma necessita di essere almeno {3}."
"{0} should either move the Homestead plots closer or remove the homestead entirely to become a Citizen.","{0} dovrebbe avvicinare i lotti della Tenuta o rimuoverla interamente, per diventare un Cittadino."
"{0} need to manually leave {1} because {2} owns some properties that are under its influence.","{0} deve abbandonare manualmente {1}, perché {2} possiede delle proprietà che sono sotto la sua influenza."
"{0} homestead is placed which means that joining another settlement that's not a parent/child of the current one is not allowed.","La tenuta di {0} è posizionata, il che significa che unirsi a un altro insediamento che non sia principale/secondario di quello attuale, non è consentito."
"{0} cannot join as citizen, Homestead too far.","{0} non può unirsi come cittadino, Tenuta troppo distante."
"Direct Citizen of {0}","Cittadino diretto di {0}"
"Direct Citizens of {0}","Cittadini diretti di {0}"
"Note: Citizens of child settlements will automatically be Citizens here as well, but are not listed. This list is Direct Citizens only.","Nota: I cittadini degli insediamenti secondari saranno automaticamente Cittadini anche qui, ma non saranno elencati. Questo elenco è dei soli Cittadini Diretti."
"You got back a {0} after {1} was deleted.","Hai ripreso un {0} dopo l'eliminazione {1}."
"{0}'s capitol was disabled too long and has been destoyed.","Il Campidoglio di {0} è stato disabilitato troppo a lungo ed è stato distrutto."
"Returned foundation after deletion of {0}","Fondazione restituita dopo l'eliminazione di {0}"
"{0} at {1} had no deed found when initializing.","Nessun atto trovato per {0} a {1} durante l'inizializzazione."
"{0} lost {1} because some claim papers were destroyed.","{0} ha perso {1} perché alcuni documenti di rivendicazione sono stati distrutti."
"Only claim papers may be placed here.","Solo i documenti di rivendicazione possono essere posizionati qui."
"Adding claim papers will increase the number of plots that can be claimed on this object","Aggiungere documenti di rivendicazione incrementerà il numero di lotti rivendicabili su questo oggetto"
"Can't claim plot, must be under the influence of {0} or have special permission from an Embassy Desk.","Impossibile rivendicare il lotto, dev'essere sotto l'influenza di {0}, o possedere un'autorizzazione speciale da un Tavolo dell'Ambasciata."
"Claim Tool set to claim on {0}.","Strumento di rivendicazione impostato per rivendicare su {0}."
"Right-click to change.","Click destro per modificare."
"Resident access not permitted (only owners allowed)","Accesso del residente non consentito (soltanto i proprietari sono consentiti)"
"This deed has 'Allow Property Changes While Renting' enabled, meaning the landlord can change property deed without evicting residents, do you accept?","Questo atto ha 'Consenti modifiche alla proprietà in affito' abilitata, a significare che il proprietario può modificare l'atto di proprietà senza sfrattare i residenti, accetti?"
"You paid a move in fee of {0}.","Hai pagato una commissione di trasferimento di {0}."
"You were paid {0} for a move-in fee to {1} by {2}.","Sei stato pagato {0} per una tariffa di trasferimento a {1} da {2}."
"Turned {0} {1}.","{0} {1}."
"The deed edit failed, the submitted map uses more plots than are allowed.","Modifica dell'atto fallita, la mappa inviata utilizza più lotti di quanti sono consentiti."
"Can't transfer a deed with a homestead on it.","Impossibile trasferire un atto contenente una fattoria."
"Remove the homestead claim stake and try again.","Rimuovi il paletto di rivendicazione della tenuta e riprova."
"The deed should always have at least {0} inside the parent settlement.","L'atto dovrebbe sempre avere almeno {0} nell'insediamento principale."
"Twitch Drops","Drop di Twitch"
"Can't place here.","Impossibile posizionare qui."
"Can't move here, this plot is not in {0}.","Impossibile spostare qui, questo lotto non si trova in {0}."
"Can't move here: This plot would not be under the influence of {0} if {1} weren't placed.","Impossibile spostare qui: Questo lotto non sarebbe sotto l'influenza di {0} se {1} non fosse posizionato."
"Can't move here, not under the influence of {0}.","Impossibile spostare qui, non sotto l'influenza di {0}."
"Not within {0}.","Non entro {0}."
"Todays Date: {0}","Data odierna: {0}"
"{0} (Enabled: {1}): {2} - {3} (Days Until: {4})","{0} (Abilitato: {1}): {2} - {3} (Giorni a: {4})"
"Current Holiday: {0}","Vacanza attuale: {0}"
"{0} tax rates changed\n {1}","Aliquote fiscali di {0} modificate\n {1}"
"Storage inventory not found","Inventario di deposito non trovato"
"You're too hungry to use {0} for a moment longer!","Hai troppa fame per utilizzare {0} per un altro solo momento!"
"Selected file should not exceed {0}","Il file selezionato non dovrebbe superare {0}"
"The selected image will be used instead of the Picture item","L'immagine selezionata sarà utilizzata al posto dell'oggetto Immagine"
"Could not return the Picture to the inventory","Impossibile restituire l'Immagine all'inventario"
"Remember to select a file before printing.","Ricordati di selezionare un file prima di stamparlo."
"You must have paper in your inventory to print.","Devi avere il documento da stampare nel tuo inventario."
"Can't print, the inventory is full.","Impossibile stampare, l'inventario è pieno."
"Copy added to your inventory","Copia aggiunta al tuo inventario"
"This seat is occupied by {0}.","Questo posto è occupato da {0}."
"{0} is missing module.","{0} manca di un modulo."
"{0} minted new currency","{0} ha coniato una nuova valuta"
"Distributions to new citizens of {0}.","Distribuzioni ai nuovi cittadini di {0}."
"Collect items for new citizens of {0}","Raccogli oggetti per i nuovi cittadini di {0}"
"Can't sell a homestead deed.","Impossibile vendere l'atto di una tenuta."
"{0} transferred fee to escrow for crafting {1}","{0} ha trasferito la commissione alla garanzia per fabbricare {1}"
"{0} paid fee for crafting {1}","{0} ha pagato la tariffa per la fabbricazione di {1}"
"{0} refund fee for crafting {1}","Tariffa di rimborso {0} per la fabbricazione di {1}"
"{0} paid fee for {1}","{0} ha pagato la tariffa per {1}"
"Added {0} to {1}. No accessible storage to place remaining ingredients.","{0} aggiunto a {1}. Nessun deposito accessibile per posizionare gli ingredienti rimanenti."
"{0} is currently offline, achievement will be granted next time they come online","{0} è al momento offline, l'obiettivo sarà concesso la prossima volta che sarà online"
"Remove all achievements from the given user","Rimuovi tutti gli obiettivi dal dato utente"
"Succeeded!","Riuscito!"
"Failed:","Fallito:"
"Failed to add EBS action handler '{0}': Missing required parameters {1} and {2}","Impossibile aggiungere il gestore dell'azione EBS '{0}': Parametri necessari mancanti {1} e {2}"
"Connection to Twitch EBS lost. Attempting to reconnect in {0} seconds.","Connessione a Twitch EBS persa. Tentando la riconnessione tra {0} secondi."
"Failed to establish Twitch connection for user {0}.","Impossibile stabilire la connessione a Twitch per l'utente {0}."
"Failed to add EBS action handler '{0}': Invalid second parameter '{1}'. Second parameter must be {2}","Impossibile aggiungere il gestore dell'azione EBS '{0}': Secondo parametro non valido '{1}'. Il secondo parametro dev'essere {2}"
"Begin Facetracking calibration","Avvia la calibrazione del tracciamento del volto"
"Calibration in progress...\nPlease make different faces showing different emotions:\nHappy, Sad, Angry, Surprise, Kiss etc.","Calibrazione in corso...\nTi preghiamo di fare facce differenti, che mostrino emozioni differenti:\nFelice, Triste, Arrabbiata, Sorpresa, Bacio, etc."
"Calibration finished!\nNow look at the center of the screen","Calibrazione terminata!\nOra guarda al centro dello schermo"
"Camera Frame Rate","Frequenza dei fotogrammi della videocamera"
"Determines how often face values will be applied to the avatar. Recommended to keep this value >18 FPS","Determina quanto spesso i valori del volto saranno applicati all'avatar. Si consiglia di mantenere questo valore >18 FPS"
"Enable hands and finger tracking","Abilita tracciamento di mani e dita"
"Level of Details determines how good environment (like trees, grass, leaves, etc.) look in game and how far it visible. Also affects small animals.\n\nPerformance impact: High","Il Livello dei dettagli determina la qualità dell'aspetto dell'ambiente (come alberi, erba, foglie, etc.) nel gioco e la distanza da cui è visibile.\nInoltre, influenza i piccoli animali.\n\nImpatto sulle prestazioni: Elevato"
"Weather Effects","Effetti meteorologici"
"Disabes/Enables the visual and audio effects associated with weather events.","Disabilita/Abilita gli effetti visivi e sonori associati agli eventi meteorologici."
"Link to Twitch to allow your viewers to participate in elections, view ecosystem graphs, and more using our custom ECO extension.\n\nOnce linked and enabled, the integration will activate when you connect to a Twitch enabled Eco Server.\n","Collegamento a Twitch per consentire agli spettatori di partecipare alle elezoni, visualizzare i grafici sull'ecosistema, e molto altro, utilizzando la nostra estensione personalizzata di ECO.\n\nUna volta collegata e abilitata, l'integrazione si attiverà quando ti connetterai a un server di Eco abilitato a Twitch.\n"
"Twitch Integration Status: Not Connected","Stato d'integrazione di Twitch: Non connessa"
"Install Twitch Extension\n","Installa l'estensione di Twitch\n"
"Show camera settings","Mostra le impostazioni della videocamera"
"Hide camera settings","Nascondi le impostazioni della videocamera"
"Note: no webcam images ever leave your computer, only avatar animation values are sent.","Nota: Nessun'immagine della webcam abbandona mai il tuo computer, soltanto i valori dell'animazione dell'avatar sono inviati."
"Start Avatar Face Tracking with WebCam","Avvia il tracciamento del volto dell'avatar con la webcam"
"Note: no webcam images ever leave your computer, video is processed on your computer","Nota: nessuna immagine della webcam abbandona mai il tuo computer, i video sono elaborati sul tuo computer"
"Appearance","Aspetto"
"Makeup","Trucco"
"Press Tab to show cursor and interact with the UI","Premi Tab per mostrare il cursore e interagire con l'UI"
"Webcam Facial Animation Active","Animazione facciale della webcam attiva"
"This icon appears when your webcam is using your facial data to animate your avatar's expression. This can be toggled in settings.\n\nNOTE: No images from your webcam are ever transmitted off your computer, only calculated facial animation values.","Quest'icona appare quando la tua webcam sta utilizzando i dati del tuo volto per animare l'espressione del tuo avatar. Questo è attivabile/disattivabile nelle impostazioni.\n\nNOTA: Nessuna immagine dalla tua webcam è mai trasmessa all'esterno del tuo computer, soltanto i valori dell'animazione facciale calcolati."
"Enable to have avatar look directly at the camera","Abilita per far guardare l'avatar direttamente alla videocamera"
"Expressions","Espressioni"
"Expand expression selection","Espandi la selezione delle espressioni"
"Randomize","Randomizza"
"Randomize your avatar's appearance","Randomizza l'aspetto del tuo avatar"
"Level of Details determines how good environment (like trees, grass, leaves, etc.) looks in game and how far it is visible.\nAlso affects small animals.\n\nPerformance impact: High","Il Livello dei dettagli determina la qualità dell'aspetto dell'ambiente (come alberi, erba, foglie, etc.) nel gioco e la distanza da cui è visibile.\nInoltre, influenza i piccoli animali.\n\nImpatto sulle prestazioni: Elevato"
"FoV Control","Controllo FoV"
"Drag this roulette (or use the scroll wheel) to zoom in or out","Trascina questa ruota (o utilizza shift + rotella del mouse) per aumentare o ridurre l'ingrandimento"
"Film indicator","Indicatore del film"
"Displays how many of the items required for the photo do you have. The item required may change depending on the Camera","Mostra quanti elementi necessari per la foto possiedi. L'elemento richiesto potrebbe cambiare a seconda della Videocamera"
"Aspect Ratio controller","Controllore del rapporto di aspetto"
"Click to move to the next aspect ratio available. Advanced cameras may include more options","Clicca per passare al rapporto d'aspetto successivo disponibile. Le videocamere avanzate potrebbero includere ulteriori opzioni"
"Styles","Stili"
"Click to move to the next style for the painting","Clicca per passare allo stile successivo per il dipinto"
"Timer",""
"Once enable you will have time to move before the photo is taken","Una volta abilitato, avrai il tempo di spostarti, prima dello scatto della foto"
"Place the  Picture","Posiziona l'immagine"
"Create a Picture Item based on this photo","Crea un Oggetto immagine basato su questa foto"
"DoF Control","Controllo DoF"
"Drag this roulette (or use shift + scroll wheel) to change the Depth of Field distance. Can be used to blur the background.","Trascina questa ruota (o utilizza shift + rotella del mouse) per modificare la distanza della Profondità di Campo. Utilizzabile per sfocare lo sfondo."
"Show in explorer","Mostra in esplora"
"Copy the path where the photos have been stored","Copia il percorso in cui sono state memorizzate le foto"
"Autosave","Salvataggio automatico"
"Each photo (unless discarded) is stored as a picture item.","Ogni foto (se non scartata) è memorizzata come un oggetto immagine."
"Discard","Scarta"
"Do Not create a picture item based on this photo. Even when discarded a copy of the picture will be saved on your computer","Non creare un oggetto Immagine basato su questa foto. Anche quando scarti una copia dell'immagine, sarà salvata sul tuo computer"
"Won't create a pictureItem based on this photo","Non creerà un oggetto Immagine basato su questa foto"
"Remove this element immediately if you have executive priviliges, or start an election to remove it if you have election priviliges.","Rimuovi immediatamente quest'elemento se hai privilegi esecutivi, o avvia un'elezione per rimuoverlo se hai i privilegi elettivi."
"Flash control","Controllo torcia"
"Enable / Disable the Flash light when taking a photo","Abilita / Disabilita la Torcia scattando una foto"
"Reputation to Give:","Reputazione da dare:"
"Tax: $200","Tassa: $200"
"To print your chosen image onto a paper you need to put paper in the slot above and click this button.","Per stampare l'immagine che hai scelto su carta, devi inserire la carta nello slot e cliccare su questo pulsante."
"Texture Review Panel","Pannello di revisione della texture"
"You need art supplies to paint","Necessiti di materiali artistici per dipingere"
"Settlements View","Vista degli Insediamenti"
"Surrounding Influence Progress:","Progresso dell'influenza circostante:"
"Surrounding Requirement:","Requisiti circostanti:"
"Twitch\n",""
"Say Cheese!\n\nSet your avatar portrait here.\n\nThis is how you will appear for other players on the map and various UIs.\n\nYou can set the angle and expression of your avatar, as well as choose from various borders and their colors.","Sorridi!\n\nImposta qui il ritratto del tuo avatar.\n\nEcco come apparirai agli altri giocatori sulla mappa e nelle varie UI.\n\nPuoi impostare l'angolo e l'espressione del tuo avatar, nonché scegliere vari bordi e i loro colori."
"Allow Property Changes While Renting","Consenti i cambiamenti di proprietà mentre in affitto"
"If checked, the owner of this deed may claim/unclaim plots on the deed while you're a resident.\nNote: Can only be changed when there are no residents.","Se spuntato, il proprietario di questo atto può rivendicare/disdire i lotti sull'atto, mentre ne sei un residente.\nNota: Modificabile soltanto quando non ci sono residenti."
"Total Cost:","Costo totale:"
"Max total days as citizen to be eligible:","Giorni totali massimi da cittadino per essere idonei:"
"Resource Requirement:","Requisito della risorsa:"
"Resource Requirements","Requisiti della risorsa"
"The resources shown must exist in storage attached to an Embassy Desk that is assigned to the Settlement's jurisdiction.  They must be accessible to the leader of the Settlement.\n\nUpon annexation, a percent of these will be given to the other party, and the rest destroyed as the cost of the annexation.\n\nIf all citizens of a target are 'Abandoned', no resources are needed.","Le risorse mostrate devono esistere nel deposito collegato al Tavolo dell'Ambasciata, assegnato alla giurisdizione dell'insediamento. Devono essere accessibili al capo dell'Insediamento.\n\nAll'annessione, una percentuale di tali risorse sarà data all'altra, e il resto sarà distrutto come il costo dell'annessione.\n\nSe tutti i cittadini di un obiettivo sono 'Abbandonati', non è necessaria alcuna risorsa."
"Must have more citizens.","Deve avere più cittadini."
"Active Citizens Requirement:","Requisito di cittadini attivi:"
"Browse file","Sfoglia file"
"No requirements","Nessun requisito"
"Crafting Queue Quantity",""
"Retroactive Experience Rate",""
"Sets the quantity of work order queues that can be set on each workstation",""
"Enables players that join later to earn experience based on the experience rate over days since start 0 indicates off and 12 is the base rate on high collaboration as example.",""
"Settlement Enabled",""
"Exhaustion Time Enabled",""
"Is the settlement system being used?",""
